Page Number,Text,Company_Type,City,County,Company_Name,Address,Building,Full_Address,Latitude,Longitude
5,"Thos, F. Corrigan, 167 EB. 67th",Real Estate,New York,New York,"Thos, F. Corrigan,",167 EB. 67th,,"167 EB. 67th, New York, New York",,
5,"George B. Corsa, 198 Broadway",Real Estate,New York,New York,"George B. Corsa,",198 Broadway,,"198 Broadway, New York, New York",40.709548049999995,-73.96170770131533
5,"Oliver H. Corsa, 31 Liberty",Real Estate,New York,New York,"Oliver H. Corsa,",31 Liberty,,"31 Liberty, New York, New York",41.8013484,-74.749299
5,"Cortiand Realty Co., 200 Broadway",Real Estate,New York,New York,"Cortiand Realty Co.,",200 Broadway,,"200 Broadway, New York, New York",40.710443850000004,-74.00894649618152
5,"Geo. Costa, Tremont ave.  Public pl.",Real Estate,New York,New York,"Geo. Costa, Tremont ave.  Public pl.",,,,,
5,"a Delancey Coster, 840 Madison ave.",Real Estate,New York,New York,"a Delancey Coster,",840 Madison ave.,,"840 Madison ave., New York, New York",40.770133333333334,-73.966762
5,"Joseph F. sulich, 1681 Broadway",Real Estate,New York,New York,"Joseph F. sulich,",1681 Broadway,,"1681 Broadway, New York, New York",40.76339815,-73.98335504506701
5,"David W. soa Jr., 298 Broadway",Real Estate,New York,New York,"David W. soa Jr.,",298 Broadway,,"298 Broadway, New York, New York",40.70833825,-73.95819458374547
5,"Chaa B. Coulter, Crotona ave.  180th",Real Estate,New York,New York,"Chaa B. Coulter, Crotona ave.",180th,,"180th, New York, New York",40.8418946,-73.8735195
5,"Counties Land  Imp. Co., #6 W. 34th",Real Estate,New York,New York,"Counties Land  Imp. Co., #",6 W. 34th,,"6 W. 34th, New York, New York",40.748476625,-73.98487629166667
5,"County Holding Co., 128 Broadway",Real Estate,New York,New York,"County Holding Co.,",128 Broadway,,"128 Broadway, New York, New York",42.6854307,-73.73105165144563
5,"Courtenay Realty Co, 19 W. 29th",Real Estate,New York,New York,"Courtenay Realty Co,",19 W. 29th,,"19 W. 29th, New York, New York",40.745828357142855,-73.98787521428572
5,"Chas. W. Cousins, 810 Dawson",Real Estate,New York,New York,"Chas. W. Cousins,",810 Dawson,,"810 Dawson, New York, New York",40.818848071428576,-73.89870628571428
5,"Leroy Coventry, 156 W. 724",Real Estate,New York,New York,"Leroy Coventry,",156 W. 724,,"156 W. 724, New York, New York",40.6143829615688,-73.50074920868207
5,"Louis Cowan, 164 Nassad",Real Estate,New York,New York,"Louis Cowan,",164 Nassad,,"164 Nassad, New York, New York",,
5,"S. Cowen, 784 DH, 166th",Real Estate,New York,New York,"S. Cowen,","784 DH, 166th",,"784 DH, 166th, New York, New York",,
5,"WwW. M Coyle, 47 W. 84th",Real Estate,New York,New York,"WwW. M Coyle,",47 W. 84th,,"47 W. 84th, New York, New York",40.78501715,-73.97227645937099
5,"D. Sylvan Crakow, 86 Nassau",Real Estate,New York,New York,"D. Sylvan Crakow,",86 Nassau,,"86 Nassau, New York, New York",40.65934485,-73.72145605806526
5,"Wm. J. Crane Co., 45 W. 84th",Real Estate,New York,New York,"Wm. J. Crane Co.,",45 W. 84th,,"45 W. 84th, New York, New York",40.78498475,-73.97222293482896
5,"Geo. B. Cranston, 606 5th ave.",Real Estate,New York,New York,"Geo. B. Cranston,",606 5th ave.,,"606 5th ave., New York, New York",40.663953,-73.99099935
5,"John Crawford, 6 BE. 42d",Real Estate,New York,New York,"John Crawford,",6 BE. 42d,,"6 BE. 42d, New York, New York",,
5,"Creacent Hill Imp, Co., 170 Broadway",Real Estate,New York,New York,"Creacent Hill Imp, Co.,",170 Broadway,,"170 Broadway, New York, New York",40.7095005,-74.00972157168472
5,"Creacent Real Est. Co., 2876 Broadway",Real Estate,New York,New York,"Creacent Real Est. Co.,",2876 Broadway,,"2876 Broadway, New York, New York",40.8051665,-73.9656391
5,"Crestwood Gardens Dev. Co., 341 5th ave.",Real Estate,New York,New York,"Crestwood Gardens Dev. Co.,",341 5th ave.,,"341 5th ave., New York, New York",40.671943,-73.983702886
5,"Crichton Realty Co., 200 W. 724",Real Estate,New York,New York,"Crichton Realty Co.,",200 W. 724,,"200 W. 724, New York, New York",42.89547222040835,-76.75395501742119
5,"John D. Crimmins, 620 Madison ave.",Real Estate,New York,New York,"John D. Crimmins,",620 Madison ave.,,"620 Madison ave., New York, New York",40.763588,-73.971792
5,Grist  pertisks. 880 Bleecker,Real Estate,New York,New York,Grist  pertisks.,880 Bleecker,,"880 Bleecker, New York, New York",43.193376,-74.340439
5,"rojaic Realty Co., 220 6th ave.",Real Estate,New York,New York,"rojaic Realty Co.,",220 6th ave.,,"220 6th ave., New York, New York",40.7274722,-74.0030036
5,"Cromwell Property, 63 piesa wey",Real Estate,New York,New York,"Cromwell Property,",63 piesa wey,,"63 piesa wey, New York, New York",,
5,"Wm. H. Cromwell Rity Co., 217 W. 126th",Real Estate,New York,New York,"Wm. H. Cromwell Rity Co.,",217 W. 126th,,"217 W. 126th, New York, New York",42.788678950000005,-73.67384890000001
5,"Edward N. Crosby  Co., 160 Broadway",Real Estate,New York,New York,"Edward N. Crosby  Co.,",160 Broadway,,"160 Broadway, New York, New York",40.70937965,-74.0100296338982
5,"Cross Realty Co., 47 W. 84th",Real Estate,New York,New York,"Cross Realty Co.,",47 W. 84th,,"47 W. 84th, New York, New York",40.78501715,-73.97227645937099
5,"Richard J. Cross, 71 Broadway",Real Estate,New York,New York,"Richard J. Cross,",71 Broadway,,"71 Broadway, New York, New York",40.7073636,-74.0121976
5,"Cross  Brown, downtown office, 55 Liberty",Real Estate,New York,New York,"Cross  Brown, downtown office,",55 Liberty,,"55 Liberty, New York, New York",41.7967596,-74.7446819
5,"L, H. Crouch, 47 W. 34th",Real Estate,New York,New York,"L, H. Crouch,",47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
5,"Wm, F, Crowley, 47 W. 34th",Real Estate,New York,New York,"Wm, F, Crowley,",47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
5,"Cruikshank Co., 141 Broadway",Real Estate,New York,New York,"Cruikshank Co.,",141 Broadway,,"141 Broadway, New York, New York",40.7105296,-73.96340025289172
5,"Jas. H. Cruikshank, 50 Pine",Real Estate,New York,New York,"Jas. H. Cruikshank,",50 Pine,,"50 Pine, New York, New York",42.076442562990664,-73.59749334089044
5,"Wm. Cruikshank’s Bona, 29 Liberty",Real Estate,New York,New York,"Wm. Cruikshank’s Bona,",29 Liberty,,"29 Liberty, New York, New York",41.8018539,-74.7433405
5,"M. Crystal, 1138 Broadway",Real Estate,New York,New York,"M. Crystal,",1138 Broadway,,"1138 Broadway, New York, New York",40.6934035,-73.9291952
5,"arr Cudner Real Estate Co., 354 W.",Real Estate,New York,New York,"arr Cudner Real Estate Co.,",354 W.,,"354 W., New York, New York",40.7127281,-74.0060152
5,"Wm. C. Culver, 136 ee ak",Real Estate,New York,New York,"Wm. C. Culver,",136 ee ak,,"136 ee ak, New York, New York",,
5,"Cummings  Sheffield, 156 6th ave.",Real Estate,New York,New York,"Cummings  Sheffield,",156 6th ave.,,"156 6th ave., New York, New York",40.6771988,-73.9770462072531
5,"Cuozzo  Gagliano Co., 150 Nassau",Real Estate,New York,New York,"Cuozzo  Gagliano Co.,",150 Nassau,,"150 Nassau, New York, New York",40.65418555,-73.71397469405075
5,"A Curran, 7 W. 42d",Real Estate,New York,New York,"A Curran,",7 W. 42d,,"7 W. 42d, New York, New York",,
5,"Francis A, Curry. 38 Park Row",Real Estate,New York,New York,"Francis A, Curry.",38 Park Row,,"38 Park Row, New York, New York",40.7116774,-74.0065372
5,"John F. Curry Co., 280 Broadway",Real Estate,New York,New York,"John F. Curry Co.,",280 Broadway,,"280 Broadway, New York, New York",40.7142104,-74.00562420067207
5,"Pp. J. Curry, 404 W. 17th",Real Estate,New York,New York,"Pp. J. Curry,",404 W. 17th,,"404 W. 17th, New York, New York",40.742895000000004,-74.00426836734694
5,"William Curtia, 61 Park Row",Real Estate,New York,New York,"William Curtia,",61 Park Row,,"61 Park Row, New York, New York",40.71211814122532,-74.00596857775189
5,"D, A. Cushman Rity Corp. 173 9th ave.",Real Estate,New York,New York,"D, A. Cushman Rity Corp.",173 9th ave.,,"173 9th ave., New York, New York",40.744862250000004,-74.00263975
5,"J. W. Cushman  Co., 240 W. 33d",Real Estate,New York,New York,"J. W. Cushman  Co.,",240 W. 33d,,"240 W. 33d, New York, New York",43.16539482635023,-77.98721438058327
5,"P. J. Cuskley, 1122 Broadway",Real Estate,New York,New York,"P. J. Cuskley,",1122 Broadway,,"1122 Broadway, New York, New York",40.693607650000004,-73.92969625
5,"Harry B. Cuter, 1165 Broadway",Real Estate,New York,New York,"Harry B. Cuter,",1165 Broadway,,"1165 Broadway, New York, New York",40.7448287,-73.9890064
5,"Cuyler Beatty Co., 17 Madison ave.",Real Estate,New York,New York,"Cuyler Beatty Co.,",17 Madison ave.,,"17 Madison ave., New York, New York",41.011094099999994,-73.65721618007547
5,"D.  8, Rea yy Co,, 70 6th ave.",Real Estate,New York,New York,D.,"8, Rea yy Co,, 70 6th ave.",,"8, Rea yy Co,, 70 6th ave., New York, New York",,
5,"pacom Rity Co., 96 Liberty",Real Estate,New York,New York,"pacom Rity Co.,",96 Liberty,,"96 Liberty, New York, New York",41.7833467,-74.682711
5,"A. Da Cunha  Co., 105 W. 40th",Real Estate,New York,New York,"A. Da Cunha  Co.,",105 W. 40th,,"105 W. 40th, New York, New York",40.753766500000005,-73.985325125
5,"Herbert J. Dahn, 1611 3rd ave.",Real Estate,New York,New York,"Herbert J. Dahn,",1611 3rd ave.,,"1611 3rd ave., New York, New York",42.728629,-73.70321657100362
5,"Ches M. Daly, 688 W. 29th",Real Estate,New York,New York,"Ches M. Daly,",688 W. 29th,,"688 W. 29th, New York, New York",40.75355569387755,-74.00668436734694
5,"Cornelius Daly, 201 W, 76th",Real Estate,New York,New York,"Cornelius Daly,","201 W, 76th",,"201 W, 76th, New York, New York",40.71776438009443,-73.83416725386508
5,"Nicholas M. Daly, 210 . 14th",Real Estate,New York,New York,"Nicholas M. Daly,",210 . 14th,,"210 . 14th, New York, New York",42.128291000000004,-76.82939526538462
5,"P. H. J. Daly, 179 Broadway",Real Estate,New York,New York,"P. H. J. Daly,",179 Broadway,,"179 Broadway, New York, New York",40.710182599999996,-74.01005656097237
5,"Dammers  Gillette, 47 W. sth",Real Estate,New York,New York,"Dammers  Gillette,",47 W. sth,,"47 W. sth, New York, New York",,
5,"H. FE. Dann  Son, 600 5th ave,",Real Estate,New York,New York,"H. FE. Dann  Son,","600 5th ave,",,"600 5th ave,, New York, New York",40.75767705,-73.97844930400778
5,"E. A. Darling, 23 E. 21st",Real Estate,New York,New York,"E. A. Darling,",23 E. 21st,,"23 E. 21st, New York, New York",40.59836718367347,-73.82057116326531
5,"Wm. A. Darling  Son, 203 Broadway",Real Estate,New York,New York,"Wm. A. Darling  Son,",203 Broadway,,"203 Broadway, New York, New York",41.5001575,-74.0164424
6,NEW YORK CiITy—Continued.,Real Estate,New York,New York,NEW YORK CiITy—Continued.,,,,,
6,"Darlington Rity  Surety Co., 200 Broadway",Real Estate,New York,New York,"Darlington Rity  Surety Co.,",200 Broadway,,"200 Broadway, New York, New York",40.710443850000004,-74.00894649618152
6,"Dastreet Realty Co., Elton ave.  15sth",Real Estate,New York,New York,"Dastreet Realty Co., Elton ave.",15sth,,"15sth, New York, New York",,
6,"Henry C. Dater, 26 W. 42d",Real Estate,New York,New York,"Henry C. Dater,",26 W. 42d,,"26 W. 42d, New York, New York",,
6,"Dauntless Realty Co., 48 W. 84th",Real Estate,New York,New York,"Dauntless Realty Co.,",48 W. 84th,,"48 W. 84th, New York, New York",40.784617850000004,-73.97230486481479
6,"Davenport Development Co., 360 Bdway",Real Estate,New York,New York,"Davenport Development Co.,",360 Bdway,,"360 Bdway, New York, New York",,
6,"Deron Heights Rity Co., 101 B. 125th",Real Estate,New York,New York,"Deron Heights Rity Co.,",101 B. 125th,,"101 B. 125th, New York, New York",40.57624804668089,-73.84409236732897
6,"John R. Davidson, 881 Columbus ave.",Real Estate,New York,New York,"John R. Davidson,",881 Columbus ave.,,"881 Columbus ave., New York, New York",40.797526000000005,-73.9640038
6,"J. Clarence Davies, 168 Brosdway",Real Estate,New York,New York,"J. Clarence Davies,",168 Brosdway,,"168 Brosdway, New York, New York",,
6,"Bramwell Davis, 1338 Broadway",Real Estate,New York,New York,"Bramwell Davis,",1338 Broadway,,"1338 Broadway, New York, New York",40.6402024,-73.6998305
6,"D. Davis, 37 Liberty",Real Estate,New York,New York,"D. Davis,",37 Liberty,,"37 Liberty, New York, New York",41.8009812,-74.7447235
6,"Dayid Davia, 300 Broadway",Real Estate,New York,New York,"Dayid Davia,",300 Broadway,,"300 Broadway, New York, New York",40.6340584,-74.11725008347369
6,"G. Richard Davis, 186 Rroadway",Real Estate,New York,New York,"G. Richard Davis,",186 Rroadway,,"186 Rroadway, New York, New York",,
6,"Henry W. Davis, 2 Broadway",Real Estate,New York,New York,"Henry W. Davis,",2 Broadway,,"2 Broadway, New York, New York",42.7744873,-73.7080771
6,"J. C. Davis  Co., 160 Broadway",Real Estate,New York,New York,"J. C. Davis  Co.,",160 Broadway,,"160 Broadway, New York, New York",40.70937965,-74.0100296338982
6,"John Davis, Jr., 891 BD. 149th",Real Estate,New York,New York,"John Davis, Jr.,",891 BD. 149th,,"891 BD. 149th, New York, New York",,
6,"L. Devis, 170 Broadway",Real Estate,New York,New York,"L. Devis,",170 Broadway,,"170 Broadway, New York, New York",40.7095005,-74.00972157168472
6,"T. Monroe Davis, 127 E. 84th",Real Estate,New York,New York,"T. Monroe Davis,",127 E. 84th,,"127 E. 84th, New York, New York",40.77965033008035,-73.96003050703223
6,"Davis  Robinson, 6 BH. 42d",Real Estate,New York,New York,"Davis  Robinson,",6 BH. 42d,,"6 BH. 42d, New York, New York",,
6,"Frederick J. Davison, 100 Broadway",Real Estate,New York,New York,"Frederick J. Davison,",100 Broadway,,"100 Broadway, New York, New York",40.70797775,-74.01109348792136
6,"Henry, P. Davy, 31 Nassau",Real Estate,New York,New York,"Henry, P. Davy,",31 Nassau,,"31 Nassau, New York, New York",40.767764,-73.72559886869749
6,John Day. 160 Broadway,Real Estate,New York,New York,John Day.,160 Broadway,,"160 Broadway, New York, New York",40.70937965,-74.0100296338982
6,"aomph P. Day, 601 Gth ave.",Real Estate,New York,New York,"aomph P. Day,",601 Gth ave.,,"601 Gth ave., New York, New York",,
6,Wiliam F. Day. 600 5th ave.,Real Estate,New York,New York,Wiliam F. Day.,600 5th ave.,,"600 5th ave., New York, New York",40.75767705,-73.97844930400778
6,"A. . Dean, City Investing building.",Real Estate,New York,New York,"A. . Dean, City Investing building.",, City Investing building,"City Investing building, New York, New York",,
6,Chas. A. Dean. 165 Broadway,Real Estate,New York,New York,Chas. A. Dean.,165 Broadway,,"165 Broadway, New York, New York",40.7097367,-74.01085699585923
6,"A. B. De Baun, 41 Liberty",Real Estate,New York,New York,"A. B. De Baun,",41 Liberty,,"41 Liberty, New York, New York",41.8051023,-74.750259
6,"D. K. De Belxedon, 11 Broadway",Real Estate,New York,New York,"D. K. De Belxedon,",11 Broadway,,"11 Broadway, New York, New York",40.70528645,-74.01402363457706
6,De Blois  Eldridge. 6 EB. 334,Real Estate,New York,New York,De Blois  Eldridge.,6 EB. 334,,"6 EB. 334, New York, New York",,
6,"Chas. F. DeCagzanova, 9 Church",Real Estate,New York,New York,"Chas. F. DeCagzanova,",9 Church,,"9 Church, New York, New York",,
6,"Austin A. Decker, 10 Wall",Real Estate,New York,New York,"Austin A. Decker,",10 Wall,,"10 Wall, New York, New York",40.90760985,-73.01725559784178
6,"Howard A. De Clark, 5239 Hudson",Real Estate,New York,New York,"Howard A. De Clark,",5239 Hudson,,"5239 Hudson, New York, New York",42.0672118,-73.8957318
6,"Degelmay Realty Co., 33 B. 125th",Real Estate,New York,New York,"Degelmay Realty Co.,",33 B. 125th,,"33 B. 125th, New York, New York",40.57624804668089,-73.84409236732897
6,Andrew De Guiseppe. 63 Park Row,Real Estate,New York,New York,Andrew De Guiseppe.,63 Park Row,,"63 Park Row, New York, New York",40.712119216663595,-74.00596441042858
6,"De Heyman Bros. Co., 363 5th ave.",Real Estate,New York,New York,"De Heyman Bros. Co.,",363 5th ave.,,"363 5th ave., New York, New York",40.671293649999996,-73.9842242
6,"Geo. L. Delatour, 88 Park Row",Real Estate,New York,New York,"Geo. L. Delatour,",88 Park Row,,"88 Park Row, New York, New York",40.71213146292391,-74.00591203553462
6,"Hy A Delattre, 21  iith",Real Estate,New York,New York,"Hy A Delattre,",21  iith,,"21  iith, New York, New York",,
6,"DeLeon Realty Co., st Nich. ave.  169th",Real Estate,New York,New York,"DeLeon Realty Co., st Nich. ave.",169th,,"169th, New York, New York",40.71047,-73.793604
6,"Delhi Realty Co., 309 Broadway",Real Estate,New York,New York,"Delhi Realty Co.,",309 Broadway,,"309 Broadway, New York, New York",40.633855249999996,-74.11682965994565
6,"James Demarest, 336 E 2sth",Real Estate,New York,New York,"James Demarest,",336 E 2sth,,"336 E 2sth, New York, New York",,
6,"Thos. B Dempsey, 217 W. 126th",Real Estate,New York,New York,"Thos. B Dempsey,",217 W. 126th,,"217 W. 126th, New York, New York",42.788678950000005,-73.67384890000001
6,"Otto Dencker, 603 5th ave.",Real Estate,New York,New York,"Otto Dencker,",603 5th ave.,,"603 5th ave., New York, New York",40.7574937,-73.97755225
6,"Geo. F. Denhard, St. Nich. ave.  171st",Real Estate,New York,New York,"Geo. F. Denhard, St. Nich. ave.",171st,,"171st, New York, New York",40.699798737922976,-73.7847756926034
6,"William S. Denison  Co., 141 Broadway",Real Estate,New York,New York,"William S. Denison  Co.,",141 Broadway,,"141 Broadway, New York, New York",40.7105296,-73.96340025289172
6,"Dennemann  Friedman, 450 E. Tre mont ave.",Real Estate,New York,New York,"Dennemann  Friedman,",450 E. Tre mont ave.,,"450 E. Tre mont ave., New York, New York",,
6,"Warren  Dennis, 166 Broadway",Real Estate,New York,New York,"Warren  Dennis,",166 Broadway,,"166 Broadway, New York, New York",40.63718435,-74.11791726195102
6,"Denzer Bros., 920 Broadway",Real Estate,New York,New York,"Denzer Bros.,",920 Broadway,,"920 Broadway, New York, New York",40.7395772,-73.98940038719961
6,"DB. Denzer  Son, 0 Exchange pl.",Real Estate,New York,New York,"DB. Denzer  Son,",0 Exchange pl.,,"0 Exchange pl., New York, New York",40.70586572849716,-74.01003773839943
6,Maurice Denzer. 40 Exchange pl.,Real Estate,New York,New York,Maurice Denzer.,40 Exchange pl.,,"40 Exchange pl., New York, New York",40.705737,-74.01017315098153
6,"Norman Denzer, 8816 Broadway",Real Estate,New York,New York,"Norman Denzer,",8816 Broadway,,"8816 Broadway, New York, New York",40.81638975725223,-73.95792631397542
6,De Peyster Rity Co.. 92 Pine,Real Estate,New York,New York,De Peyster Rity Co..,92 Pine,,"92 Pine, New York, New York",42.07701147317001,-73.59670188330306
6,"C, B®. Deppeler, 186 Broadway",Real Estate,New York,New York,"C, B®. Deppeler,",186 Broadway,,"186 Broadway, New York, New York",40.7096585,-73.96212999988416
6,"G. A, Derschuch, 160 Broadway",Real Estate,New York,New York,"G. A, Derschuch,",160 Broadway,,"160 Broadway, New York, New York",40.70937965,-74.0100296338982
6,"DeSelding Bros, 128 Broadway",Real Estate,New York,New York,"DeSelding Bros,",128 Broadway,,"128 Broadway, New York, New York",42.6854307,-73.73105165144563
6,"Chas. F. Deshler, 391 EB. 149th",Real Estate,New York,New York,"Chas. F. Deshler,",391 EB. 149th,,"391 EB. 149th, New York, New York",,
6,"Wm. 8. Devery, 286 W. 1sth",Real Estate,New York,New York,Wm.,"8. Devery, 286 W. 1sth",,"8. Devery, 286 W. 1sth, New York, New York",,
6,"John Devine, 118 BH. 63d",Real Estate,New York,New York,"John Devine,",118 BH. 63d,,"118 BH. 63d, New York, New York",,
6,Thos. F. Devine. W. End ave.  4th,Real Estate,New York,New York,Thos. F. Devine. W. End ave.,4th,,"4th, New York, New York",40.840091,-73.1097155
6,"Solomon De Wallitearss, 135 Broadway",Real Estate,New York,New York,"Solomon De Wallitearss,",135 Broadway,,"135 Broadway, New York, New York",40.66924215,-73.7257388484538
6,"De Walltearas  Hull, 18 W. 84th",Real Estate,New York,New York,"De Walltearas  Hull,",18 W. 84th,,"18 W. 84th, New York, New York",40.78414216666667,-73.97092083333334
6,"Dewsenap Brog., 160 Nassau",Real Estate,New York,New York,"Dewsenap Brog.,",160 Nassau,,"160 Nassau, New York, New York",40.7396976,-73.69899213957123
6,"Henry Diamond, 168 BE 84th",Real Estate,New York,New York,"Henry Diamond,",168 BE 84th,,"168 BE 84th, New York, New York",,
6,"J. A. L, Dias, 158 Grand",Real Estate,New York,New York,"J. A. L, Dias,",158 Grand,,"158 Grand, New York, New York",41.7086424,-73.8997128
6,"A. G. PDickingon, Jr, 29 W. 84th",Real Estate,New York,New York,"A. G. PDickingon, Jr,",29 W. 84th,,"29 W. 84th, New York, New York",40.7847983,-73.97168801825812
6,"Richard Dickson, 8391 8d ave.",Real Estate,New York,New York,"Richard Dickson,",8391 8d ave.,,"8391 8d ave., New York, New York",,
6,"Ward Dickson, 46 Murray",Real Estate,New York,New York,"Ward Dickson,",46 Murray,,"46 Murray, New York, New York",43.2223937,-78.0233765
6,"Oo. D.  H. V. Dike, 1, W. 34th",Real Estate,New York,New York,"Oo. D.  H. V. Dike,","1, W. 34th",,"1, W. 34th, New York, New York",40.751098549999995,-73.99197234223337
6,"W, C. Dilger, 198 B. 5ath",Real Estate,New York,New York,"W, C. Dilger,",198 B. 5ath,,"198 B. 5ath, New York, New York",,
6,"Dill, Hamel  Chriatmas, 32 Liberty",Real Estate,New York,New York,"Dill, Hamel  Chriatmas,",32 Liberty,,"32 Liberty, New York, New York",41.8031585,-74.7383561
6,"E. C. Dillingham, 140 Nassau",Real Estate,New York,New York,"E. C. Dillingham,",140 Nassau,,"140 Nassau, New York, New York",40.73950845,-73.69926156996434
6,"Direct Realty Co,. Broadway  70th",Real Estate,New York,New York,"Direct Realty Co,. Broadway",70th,,"70th, New York, New York",43.08471685,-78.98525645275741
6,"8. D. Ditchett, 87 Nagsau",Real Estate,New York,New York,,"8. D. Ditchett, 87 Nagsau",,"8. D. Ditchett, 87 Nagsau, New York, New York",,
6,"Anton Dite, Times building.",Real Estate,New York,New York,"Anton Dite, Times building.",, Times building,"Times building, New York, New York",40.75589455,-73.98967425036729
6,"I. Dittenhefmer, 489 Broadway",Real Estate,New York,New York,"I. Dittenhefmer,",489 Broadway,,"489 Broadway, New York, New York",40.7219532,-73.9999037
6,"Oscar Dobrocsynski, 51 B. 97th",Real Estate,New York,New York,"Oscar Dobrocsynski,",51 B. 97th,,"51 B. 97th, New York, New York",40.744752352025856,-73.86584994987646
6,"Albert A, Docter, 198 Broadway",Real Estate,New York,New York,"Albert A, Docter,",198 Broadway,,"198 Broadway, New York, New York",40.709548049999995,-73.96170770131533
6,"Dollar my Syndicate, 44 W. 126th",Real Estate,New York,New York,"Dollar my Syndicate,",44 W. 126th,,"44 W. 126th, New York, New York",40.80764245,-73.94355569999999
6,W. H Dolson  Co. The Belnora,Real Estate,New York,New York,W. H Dolson  Co. The Belnora,,,,,
6,"Domestic oe, Co., 28 W. 22d",Real Estate,New York,New York,"Domestic oe, Co.,",28 W. 22d,,"28 W. 22d, New York, New York",,
6,"Dongan Hills rally Co., 62 Broadway",Real Estate,New York,New York,"Dongan Hills rally Co.,",62 Broadway,,"62 Broadway, New York, New York",40.7367116,-73.66334786227932
6,D. I. Donthee. 147 W. 6let 5,Real Estate,New York,New York,D. I. Donthee.,147 W. 6let 5,,"147 W. 6let 5, New York, New York",,
6,"Baan F Donnelly, 601 W. 179th",Real Estate,New York,New York,"Baan F Donnelly,",601 W. 179th,,"601 W. 179th, New York, New York",40.848233,-73.934995
6,"John H. Donnelly  Co., 661 Hudson ,",Real Estate,New York,New York,"John H. Donnelly  Co.,","661 Hudson ,",,"661 Hudson ,, New York, New York",42.2528649,-73.790959
6,P. D. Donnelly. 8264 Broadway,Real Estate,New York,New York,P. D. Donnelly.,8264 Broadway,,"8264 Broadway, New York, New York",40.81638975725223,-73.95792631397542
6,"Wm. F. Donnelly, 99 Nassau",Real Estate,New York,New York,"Wm. F. Donnelly,",99 Nassau,,"99 Nassau, New York, New York",40.733164599999995,-73.69772502651516
6,"Walter J. M. Donovan, 89 Broadway",Real Estate,New York,New York,"Walter J. M. Donovan,",89 Broadway,,"89 Broadway, New York, New York",40.7107161,-73.96529943341889
6,"David Irving Doremus, 127 B. 23a",Real Estate,New York,New York,"David Irving Doremus,",127 B. 23a,,"127 B. 23a, New York, New York",42.20216298003343,-73.9063727139614
6,"F. Dornberger, 1611 8d ave.",Real Estate,New York,New York,"F. Dornberger,",1611 8d ave.,,"1611 8d ave., New York, New York",,
6,"Douglas Manor Co., 45 W. 34th",Real Estate,New York,New York,"Douglas Manor Co.,",45 W. 34th,,"45 W. 34th, New York, New York",40.7497605,-73.9868496
6,"Dougiaston Rey, Co., 847 5th ave.",Real Estate,New York,New York,"Dougiaston Rey, Co.,",847 5th ave.,,"847 5th ave., New York, New York",42.7843627,-73.6691335
6,"H. W. Douty, 80 Broadway",Real Estate,New York,New York,"H. W. Douty,",80 Broadway,,"80 Broadway, New York, New York",42.681563100000005,-73.73378034233298
6,"Francis Dovale, 7 Pine",Real Estate,New York,New York,"Francis Dovale,",7 Pine,,"7 Pine, New York, New York",42.075895074535495,-73.59832696164632
6,"D. P. Dowd, 169 W 1sth",Real Estate,New York,New York,"D. P. Dowd,",169 W 1sth,,"169 W 1sth, New York, New York",,
6,James A. Dowd. 874 5th ave.,Real Estate,New York,New York,James A. Dowd.,874 5th ave.,,"874 5th ave., New York, New York",40.7702015,-73.96855341666667
6,"Louls B. Dowdney, 1 Nassau",Real Estate,New York,New York,"Louls B. Dowdney,",1 Nassau,,"1 Nassau, New York, New York",40.65182265,-73.63069089340914
6,"John F. Doyle  Bone, 46 William",Real Estate,New York,New York,"John F. Doyle  Bone,",46 William,,"46 William, New York, New York",40.9330405,-73.88464099999999
6,"Craig F. R. Drake, 8 B 64th",Real Estate,New York,New York,"Craig F. R. Drake,",8 B 64th,,"8 B 64th, New York, New York",40.754873966939876,-73.72732099965539
6,"J. Sterling Drake, 29 Broadway.",Real Estate,New York,New York,"J. Sterling Drake,",29 Broadway.,,"29 Broadway., New York, New York",40.7061827,-74.01364714550223
6,"DrakeMann Co., 506 6th ave.",Real Estate,New York,New York,"DrakeMann Co.,",506 6th ave.,,"506 6th ave., New York, New York",40.66584555,-73.98611564918296
6,"Wm. 8. Drake, 140 Nassau",Real Estate,New York,New York,Wm.,"8. Drake, 140 Nassau",,"8. Drake, 140 Nassau, New York, New York",40.6754497184779,-73.68435009307692
6,"E. Dressler, 284 W 104th",Real Estate,New York,New York,"E. Dressler,",284 W 104th,,"284 W 104th, New York, New York",40.80009565517241,-73.96917048275861
6,"Jerry D. Drew, 92 Willlam",Real Estate,New York,New York,"Jerry D. Drew,",92 Willlam,,"92 Willlam, New York, New York",,
6,Henry GW. Dreyer 170 Broadway.,Real Estate,New York,New York,Henry GW. Dreyer,170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
6,"eure Dreyer, 4021 Broadway.",Real Estate,New York,New York,"eure Dreyer,",4021 Broadway.,,"4021 Broadway., New York, New York",40.8418993,-73.9394929
6,"Max Dreyfuss, 166 Broadway.",Real Estate,New York,New York,"Max Dreyfuss,",166 Broadway.,,"166 Broadway., New York, New York",40.63718435,-74.11791726195102
