eid,employment,industry,lat,lon,moved,id_y,id_x,region_comb_nr,cell_region,triangle_id,employment_750m,employment_cluster
965830466,3,445110,3585600.281526362,453903.1940131643,9999,113,223,170,38055,4,363.0,False
63319567,2,445291,3585511.7298613028,453874.57582841994,9999,113,223,74,42062,6,293.0,False
28734452,1,541720,3585533.986432321,453855.86987681966,9999,113,223,68,47068,5,293.0,False
171206956,3,524210,3585567.0692507974,453893.637726572,9999,113,223,68,47068,5,335.0,False
180827201,9,541320,3585539.5768197654,455069.0135250802,9999,113,227,300,7109,8,91.0,False
156023413,2,561990,3585540.292558948,454909.1486429924,9999,113,227,122,57084,6,94.0,False
883219755,2,561990,3585561.24336844,455181.9581486476,9999,113,228,69,46066,6,100.0,False
785027970,3,811111,3585470.643305006,455614.14112138044,9999,113,230,81,43070,6,102.0,False
41779921,2,561990,3585569.209068989,455887.291223437,9999,113,231,70,47068,5,92.0,False
25706666,2,561990,3585468.53738243,456093.7386673934,9999,113,232,81,43070,6,55.0,False
62043092,2,236115,3585517.306380876,457645.61027245293,9999,113,238,74,42062,5,123.0,False
964876148,10,713910,3585517.306380876,457645.61027245293,9999,113,238,74,42062,5,115.0,False
617521542,1,423910,3585517.306380876,457645.61027245293,9999,113,238,74,42062,5,124.0,False
20325023,7,713910,3585517.306380876,457645.61027245293,9999,113,238,74,42062,5,118.0,False
848270539,2,236115,3585517.306380876,457645.61027245293,9999,113,238,74,42062,5,123.0,False
878711055,2,561990,3585580.5201721317,458435.80516645533,9999,113,241,68,47068,5,4.0,False
21346107,2,561990,3585624.3158764793,461351.17634094076,9999,113,252,14,8009,1,60.0,False
13969622,1,111998,3585491.838161003,461209.6079453181,9999,113,252,124,56083,6,61.0,False
19244658,1,111998,3585469.7768881973,461181.31093934365,9999,113,252,155,59087,6,61.0,False
86081739,2,112990,3585667.8270320194,461567.6303850913,9999,113,253,17,1001,2,56.0,False
966198033,3,813410,3585690.177055701,461520.69707811007,9999,113,253,225,18025,2,55.0,False
13293784,2,531210,3585557.660849884,461388.535598627,9999,113,253,86,36067,5,60.0,False
13412769,1,561720,3585524.0448847665,461482.4455653211,9999,113,253,123,56083,6,61.0,False
121815703,1,111998,3585836.3757267944,402292.75681383116,9999,114,18,65,47068,5,0.0,False
12495466,1,484110,3585961.3501071893,407842.9639389222,9999,114,40,244,17038,3,2.0,False
825997229,1,484110,3585940.043468099,412714.5019597285,9999,114,59,368,19026,2,0.0,False
25330089,1,561613,3585785.5978342253,416540.9453665159,9999,114,74,290,76116,8,0.0,False
783802010,3,813110,3585944.7592666782,424451.47259608866,9999,114,106,225,18025,3,22.0,False
809219418,2,449129,3585733.077046682,424590.95061864983,9999,114,106,284,62099,7,31.0,False
11907815,1,561990,3585752.503495466,424957.8744021653,9999,114,108,123,56083,6,106.0,False
859292737,123,455110,3585722.4565217677,426020.3666919858,9999,114,112,145,55081,7,590.0,False
831905174,10,522110,3585820.566820903,426246.79571529554,9999,114,113,117,54080,6,927.0,False
612253372,51,441110,3585851.8946721056,426510.34939662495,9999,114,114,0,0,1,1604.0,True
10706507,13,441110,3585851.8946721056,426510.34939662495,9999,114,114,0,0,1,1642.0,True
74370664,5,236115,3585762.3184995083,426631.95306975004,9999,114,115,95,43070,5,1626.0,True
19552725,2,458310,3585880.9736616667,427084.22933103493,9999,114,116,13,9010,1,2389.0,True
45281745,1,458310,3585880.9736616667,427084.22933103493,9999,114,116,13,9010,1,2390.0,True
68950520,2,531120,3585880.9736616667,427084.22933103493,9999,114,116,13,9010,1,2389.0,True
54973215,2,112990,3585892.1272733095,427074.9058696369,9999,114,116,11,9010,1,2602.0,True
5550600,2,621399,3585892.1272733095,427074.9058696369,9999,114,116,11,9010,1,2602.0,True
71000790,1,456191,3585892.1272733095,427074.9058696369,9999,114,116,11,9010,1,2603.0,True
45750706,25,458110,3585903.1444548015,427084.3901464087,9999,114,116,16,9010,1,2589.0,True
19023636,9,722515,3585903.1444548015,427084.3901464087,9999,114,116,16,9010,1,2605.0,True
796835051,5,455219,3585769.8469386473,427121.04119881097,9999,114,116,295,75115,8,2195.0,True
54383446,2,458110,3585913.071536259,427244.33595979016,9999,114,117,225,18025,3,2270.0,True
31821466,3,812113,3585924.2249972727,427235.012355469,9999,114,117,225,18025,3,2270.0,True
7845674,20,458110,3585946.395788201,427235.1728407162,9999,114,117,225,18025,3,2370.0,True
789233801,4,458110,3585857.7126286393,427234.53090505215,9999,114,117,162,27037,4,2314.0,True
621867667,17,458110,3585847.3083697576,427140.4115704163,9999,114,117,198,36052,4,2218.0,True
879523590,29,811490,3585847.3083697576,427140.4115704163,9999,114,117,198,36052,4,2206.0,True
23248746,2,621340,3585857.780702688,427225.1270064832,9999,114,117,168,38055,4,2227.0,True
829113195,7,458110,3585835.6779969223,427215.5625846358,9999,114,117,68,47068,5,2221.0,True
55643599,2,713990,3585835.6779969223,427215.5625846358,9999,114,117,68,47068,5,2226.0,True
155516128,4,623990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2692.0,True
13631920,2,522292,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
68058702,3,621399,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2693.0,True
964522804,2,623312,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
111576914,9,541110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2687.0,True
966941242,2,813211,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
929976293,19,237120,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2677.0,True
19810934,6,622310,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2690.0,True
12567721,2,237990,3585843.843778678,427620.01084889105,2015,114,118,14,8009,8,2694.0,True
831664011,2,449210,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
787952766,3,561320,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2693.0,True
807919886,2,524210,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
966772142,2,623312,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
963454470,1,541990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
27438088,3,621399,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2693.0,True
17441583,1,423990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
59586632,1,541211,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
838427586,2,621399,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
84262752,3,517111,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2693.0,True
785221359,2,524210,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
968232970,12,213112,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2684.0,True
831830703,4,811490,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2692.0,True
36641301,1,541211,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
614097723,4,213112,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2692.0,True
34394374,2,524210,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
13543220,2,493110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
602908548,30,524114,3585843.843778678,427620.01084889105,2015,114,118,14,8009,8,2666.0,True
840449214,2,541618,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
27478236,2,561990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
28630271,1,238990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
14379182,2,561110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
798871799,2,541211,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
619446813,2,441120,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
34086713,3,813110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2693.0,True
13830469,2,236115,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
790901540,21,523150,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2675.0,True
36672199,15,541211,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2681.0,True
161451653,2,541191,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
109873893,7,522110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2689.0,True
178042391,4,484110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2692.0,True
791617236,2,531210,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
17952002,2,621399,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
5548601,1,541990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
18053673,6,449210,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2690.0,True
839243110,2,541921,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
104648692,1,541219,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2695.0,True
40833987,2,621399,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
60697056,2,813990,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
949283717,10,541110,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2686.0,True
112335430,2,238910,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
826188588,2,531312,3585843.843778678,427620.01084889105,9999,114,118,14,8009,8,2694.0,True
150156073,14,524113,3585921.5092233755,427611.16573108855,2003,114,118,28,11013,1,2771.0,True
93191807,32,524210,3585921.5092233755,427611.16573108855,1992,114,118,28,11013,1,2753.0,True
186333993,3,531312,3585921.5092233755,427611.16573108855,1995,114,118,28,11013,1,2782.0,True
25942087,2,525990,3585921.5092233755,427611.16573108855,1994,114,118,28,11013,1,2783.0,True
117989103,16,541211,3585921.5092233755,427611.16573108855,2000,114,118,28,11013,1,2769.0,True
625230206,6,522292,3585921.5092233755,427611.16573108855,1996,114,118,28,11013,1,2779.0,True
25738882,2,524210,3585921.5092233755,427611.16573108855,2013,114,118,28,11013,1,2783.0,True
178333746,3,522180,3585921.5092233755,427611.16573108855,2003,114,118,28,11013,1,2782.0,True
17032822,18,541330,3585921.4415093996,427620.569563537,2003,114,118,35,13018,1,2733.0,True
155517548,1,623110,3585921.4415093996,427620.569563537,2011,114,118,35,13018,1,2750.0,True
805794364,1,561990,3585756.7202772005,427403.0805825873,2011,114,118,90,43070,5,2657.0,True
189871601,2,424690,3585722.9889519685,427468.66857299703,9999,114,118,145,55081,6,2570.0,True
128010667,31,541330,3585722.9889519685,427468.66857299703,9999,114,118,145,55081,6,2541.0,True
68382852,12,445131,3585755.905987477,427515.92845763307,1995,114,118,124,56083,7,2720.0,True
805431244,4,424720,3585755.905987477,427515.92845763307,1996,114,118,124,56083,7,2728.0,True
848668521,2,445131,3585756.448706518,427440.6965424526,2007,114,118,72,57084,6,2552.0,True
134243711,1,813920,3585897.7157404353,427836.6985270231,9999,114,119,11,9010,1,2285.0,True
15078284,1,561990,3585897.7157404353,427836.6985270231,9999,114,119,11,9010,1,2285.0,True
162069855,2,561990,3585942.394940162,427789.9977927997,9999,114,119,225,18025,2,2624.0,True
930522727,25,722513,3585854.184902596,427723.53349984286,1997,114,119,168,38055,4,2591.0,True
157461559,11,541110,3585754.7545791804,427675.7962572715,2012,114,119,74,42062,6,2520.0,True
22032446,2,551112,3585754.7545791804,427675.7962572715,2012,114,119,74,42062,6,2529.0,True
128695982,3,541110,3585721.4984176215,427675.5570034314,9999,114,119,81,43070,6,2524.0,True
31072445,3,531210,3585732.245640162,427722.65679407347,9999,114,119,138,55082,6,2519.0,True
783939940,3,531210,3585732.245640162,427722.65679407347,9999,114,119,138,55082,6,2519.0,True
58086025,2,531110,3585732.245640162,427722.65679407347,9999,114,119,138,55082,6,2520.0,True
967530671,2,531190,3585732.245640162,427722.65679407347,9999,114,119,138,55082,6,2520.0,True
68650255,3,531312,3585732.245640162,427722.65679407347,9999,114,119,138,55082,6,2519.0,True
99739427,9,531210,3585754.2812089478,427741.62416682707,1995,114,119,124,56083,6,2533.0,True
21346318,25,722513,3585776.3168127276,427760.59145711083,9999,114,119,124,56083,7,2522.0,True
36698208,2,423210,3585907.4527461114,428024.8548984719,9999,114,120,369,18025,2,2148.0,True
14289674,3,512240,3585907.4527461114,428024.8548984719,9999,114,120,369,18025,2,2147.0,True
23329913,2,561990,3585907.789511718,427977.83570370695,9999,114,120,223,28039,3,2179.0,True
9585562,1,111998,3585852.7669880837,427921.01524449,9999,114,120,71,37054,4,2195.0,True
81089534,4,459310,3585723.5305693615,428945.1769990078,9999,114,124,149,59089,6,1572.0,True
26625259,1,541990,3585953.209079137,429388.7998680229,9999,114,125,24,2012,1,985.0,False
17936044,1,561990,3585964.823179393,429313.64762943226,9999,114,125,388,17024,2,1016.0,False
179277918,1,211120,3585888.350988289,429153.23674488,9999,114,125,198,36053,4,1250.0,False
151963084,1,561990,3585744.174892551,429161.62509653316,9999,114,125,81,43070,5,1507.0,True
55614119,3,423850,3585754.267276234,429302.7626330561,9999,114,125,325,56083,7,1777.0,True
13662292,1,456120,3585941.3976273425,429492.16361542145,9999,114,126,225,18025,3,1526.0,True
968165048,4,336412,3585941.5295629157,429473.3560498159,9999,114,126,223,28039,3,1539.0,True
6717897,67,923130,3585860.7097274223,429933.60044231045,9999,114,128,71,37054,4,2025.0,True
168310253,67,923130,3585860.7097274223,429933.60044231045,9999,114,128,71,37054,4,2025.0,True
557088382,92,923130,3585860.7097274223,429933.60044231045,9999,114,128,71,37054,4,2000.0,True
824656867,3,459140,3585727.0303893634,430026.7130298636,9999,114,128,344,55081,7,2338.0,True
2649089,2,713990,3585727.0303893634,430026.7130298636,9999,114,128,344,55081,7,2339.0,True
959859138,3,722410,3585727.0303893634,430026.7130298636,9999,114,128,344,55081,7,2338.0,True
58541304,2,423440,3585936.083812858,430253.86971381865,9999,114,129,225,18025,3,1683.0,True
161442181,49,423810,3585936.083812858,430253.86971381865,9999,114,129,225,18025,3,1636.0,True
615246043,3,238990,3585947.481055327,431824.44928944076,9999,114,135,225,18025,2,103.0,False
965479707,3,336413,3585726.3485582075,431738.31016506755,9999,114,135,143,55082,6,128.0,False
47874839,37,488190,3585726.3485582075,431738.31016506755,9999,114,135,143,55082,6,94.0,False
192779197,37,423910,3585757.883714293,431992.44169572834,9999,114,136,122,57084,6,196.0,False
17821790,2,561990,3585903.5100951674,433422.8634716507,2016,114,141,41,7007,1,103.0,False
56603226,1,711510,3585902.2662317497,433610.93856724247,9999,114,142,15,1001,1,168.0,False
83279816,3,484110,3585802.187920566,433657.2989136896,9999,114,142,289,7109,8,166.0,False
27751529,2,561990,3585902.763354802,433535.70853317506,9999,114,142,224,28039,3,163.0,False
19245261,1,111998,3585769.304476807,433600.65617415577,9999,114,142,324,66097,7,172.0,False
197679082,2,541890,3585802.436232061,433619.68352571386,9999,114,142,272,73110,8,168.0,False
19593468,1,236118,3585867.6460853484,433817.6021854398,9999,114,143,362,6006,2,150.0,False
795346480,2,561990,3585867.6460853484,433817.6021854398,9999,114,143,362,6006,2,149.0,False
151330300,1,561990,3585856.3750711526,433845.7405836357,9999,114,143,11,9010,1,150.0,False
13986381,1,456120,3585867.9557519336,433770.58326875675,9999,114,143,169,27037,4,157.0,False
11164287,1,491110,3585933.230320578,433959.09588467533,9999,114,144,181,39056,4,146.0,False
47382705,33,713910,3585743.2997665512,434183.5513210671,9999,114,145,81,43070,5,100.0,False
125940505,14,713910,3585743.2997665512,434183.5513210671,9999,114,145,81,43070,5,119.0,False
156310034,1,112111,3585739.5210238057,438274.37330201856,9999,114,161,134,60090,6,9.0,False
20238643,1,459110,3585937.01039454,448478.798152406,9999,114,201,15,1001,2,8.0,False
44750434,2,561730,3585803.699214463,448534.5382260079,9999,114,202,98,36052,5,7.0,False
37291379,6,811198,3585912.72789748,448892.4401627214,9999,114,203,224,18025,3,3.0,False
31761421,5,213112,3585836.8770275484,450763.41671887465,9999,114,210,14,8009,8,47.0,False
97526987,3,237110,3585959.0903237313,450707.5931424487,9999,114,210,383,17024,2,195.0,False
61827046,1,561990,3585913.5996281905,450942.46350975573,9999,114,211,369,18025,2,107.0,False
844585393,3,561990,3585914.1049697404,450839.02488258184,9999,114,211,175,23033,4,97.0,False
180597077,2,531190,3585900.8224970456,451290.3396658119,9999,114,212,30,7008,1,150.0,False
7443947,3,459930,3585900.8224970456,451290.3396658119,9999,114,212,30,7008,1,149.0,False
14817672,2,541720,3585868.4801025945,451102.10750274616,9999,114,212,173,37054,4,133.0,False
838302557,1,484210,3585921.086786757,451685.3939756954,9999,114,214,225,18025,2,218.0,False
198563897,2,561990,3585943.302298747,451676.0970599728,9999,114,214,225,18025,3,217.0,False
614647092,1,541921,3585875.3942302247,451967.2869492034,9999,114,215,6,6006,1,156.0,False
69786392,2,561990,3585953.7554345117,451807.79885076813,9999,114,215,183,24041,4,217.0,False
60799107,1,111998,3585864.9840560136,451826.1807877109,9999,114,215,188,37054,4,151.0,False
24239975,1,541921,3585798.4280806617,451835.2656597706,9999,114,215,70,47068,5,139.0,False
555507420,2,561990,3585883.5329851336,452587.9724334219,9999,114,218,71,37054,4,147.0,False
861461044,1,238210,3585883.5329851336,452587.9724334219,9999,114,218,71,37054,4,148.0,False
832264415,1,812112,3585883.5329851336,452587.9724334219,9999,114,218,71,37054,4,148.0,False
32309903,1,811490,3585805.2726729685,452728.6603479873,9999,114,218,273,65095,7,193.0,False
14111155,1,541990,3585902.445303229,453283.93584533996,9999,114,220,11,9010,1,405.0,False
364593322,1,561990,3585902.445303229,453283.93584533996,9999,114,220,11,9010,1,405.0,False
34789899,1,541990,3585737.0439474615,453095.0900794198,9999,114,220,81,43070,6,332.0,False
605639702,1,561990,3585725.4767023227,453198.47864467575,9999,114,220,344,55081,7,330.0,False
605657209,1,561990,3585724.1672837,453480.5884803433,9999,114,221,344,55081,7,444.0,False
784868879,1,922120,3585723.8194425493,453555.8177606011,9999,114,221,284,62099,7,441.0,False
152407250,6,2211,3585723.8194425493,453555.8177606011,9999,114,221,284,62099,7,436.0,False
786663393,2,921110,3585723.8194425493,453555.8177606011,9999,114,221,284,62099,7,440.0,False
784254427,7,812112,3585734.8611396416,453565.2726234529,9999,114,221,284,62099,8,439.0,False
6658606,2,541618,3585745.946277467,453565.32382668706,9999,114,221,284,62099,8,442.0,False
785103672,1,541110,3585745.946277467,453565.32382668706,9999,114,221,284,62099,8,443.0,False
39035472,2,523999,3585745.946277467,453565.32382668706,9999,114,221,284,62099,8,442.0,False
784491292,7,221310,3585768.116553641,453565.4262335802,9999,114,221,296,75115,8,439.0,False
73189953,6,921110,3585768.116553641,453565.4262335802,9999,114,221,296,75115,8,440.0,False
946853277,2,444140,3585866.7996269963,453800.9751755786,9999,114,222,29,8009,1,387.0,False
34322546,2,561990,3585900.8777599046,453622.4616485672,9999,114,222,175,38055,4,398.0,False
784254401,5,813110,3585745.642438883,453631.14929812105,9999,114,222,131,57084,6,436.0,False
171206964,4,813110,3585810.167316927,454064.02053283935,9999,114,223,299,7109,8,331.0,False
75780994,2,811111,3585887.93522184,454026.761113602,9999,114,223,11,9010,1,340.0,False
185830861,2,811114,3585766.860595915,453838.13113731967,9999,114,223,89,49071,5,405.0,False
13274108,1,111998,3585755.3871847633,453922.712873873,9999,114,223,124,56083,6,381.0,False
2170903,1,561499,3585766.2999819834,453960.37814665027,9999,114,223,124,56083,7,361.0,False
24504469,5,611110,3585788.4271901636,453969.88327795663,9999,114,223,325,66097,7,350.0,False
10386257,1,561990,3585788.4271901636,453969.88327795663,9999,114,223,325,66097,7,354.0,False
958559937,1,561990,3585788.4271901636,453969.88327795663,9999,114,223,325,66097,7,354.0,False
179017699,1,561990,3585743.4417686,454110.7347863736,9999,114,224,130,43070,6,326.0,False
26418834,3,424410,3585743.4417686,454110.7347863736,9999,114,224,130,43070,6,324.0,False
883416567,2,561990,3585817.8852298846,454806.95249389025,9999,114,226,14,8009,8,94.0,False
622400427,1,238320,3585829.5206866134,454684.7561987529,9999,114,226,60,46066,5,86.0,False
54775583,1,561499,3585829.563081026,454675.3526498288,9999,114,226,63,46066,5,87.0,False
193738965,3,531312,3585829.563081026,454675.3526498288,2007,114,226,63,46066,5,85.0,False
78323243,5,459999,3585971.434969196,455174.38327761996,9999,114,228,246,17023,3,95.0,False
23399704,2,112990,3585838.791176963,455089.1582711593,9999,114,228,96,36052,5,98.0,False
879624430,2,561990,3585805.4937862805,455098.41326507606,9999,114,228,86,36067,5,98.0,False
180486719,2,561990,3585805.4517878764,455107.8168320884,9999,114,228,70,37054,5,100.0,False
883305794,2,561990,3585816.53691539,455107.86633559543,9999,114,228,71,37054,5,100.0,False
9438639,2,561990,3585827.6220430788,455107.9158392393,9999,114,228,71,37054,5,100.0,False
13396774,1,111998,3585838.7491695546,455098.5618071184,9999,114,228,86,37054,5,101.0,False
956583165,2,459999,3585838.7491695546,455098.5618071184,9999,114,228,86,37054,5,100.0,False
879779424,2,561990,3585816.2851092904,455164.2876742171,9999,114,228,66,47068,5,95.0,False
3060133,2,561990,3585816.3690094682,455145.48056157766,9999,114,228,68,47068,5,96.0,False
81713935,35,332311,3585892.585035895,455456.1417326973,9999,114,229,222,18025,3,59.0,False
75781521,1,459510,3585793.069075496,455399.27819854167,9999,114,229,72,42062,5,100.0,False
12552763,2,441340,3585824.9938698574,455700.33913663094,9999,114,230,116,54080,6,125.0,False
189992092,1,332311,3585856.96882392,455991.99451594485,9999,114,231,8,9010,1,93.0,False
879629827,2,561990,3585888.6253431677,456358.87572479463,9999,114,233,188,37054,4,52.0,False
26146449,28,332312,3585799.9035710986,456367.8942861238,9999,114,233,70,47068,5,24.0,False
36646115,60,441110,3585774.1756708426,457195.3128770433,2004,114,236,122,57084,6,65.0,False
783029569,36,423110,3585774.1756708426,457195.3128770433,9999,114,236,122,57084,6,89.0,False
60702957,1,561499,3585746.468866187,461295.22375309025,9999,114,252,325,66097,7,57.0,False
21971057,2,458110,3585746.468866187,461295.22375309025,9999,114,252,325,66097,7,56.0,False
61501683,1,236118,3585735.0582895726,461379.8132242331,9999,114,253,81,43070,5,57.0,False
25950405,1,111998,3585837.9349987516,463514.8251364217,9999,114,261,0,0,6,31.0,False
21200725,3,813110,3585836.7120219986,463853.34956611844,9999,114,262,14,8009,8,32.0,False
165772174,3,493190,3586057.383213912,424217.21167113405,9999,115,105,122,57084,6,27.0,False
44699582,2,523910,3586121.4198281644,424546.84261151485,9999,115,106,13,9010,1,126.0,False
836490438,1,811111,3586066.3457270325,424499.4078011944,9999,115,106,322,65095,7,115.0,False
126573943,110,444180,3586063.687363079,426352.0259472628,9999,115,113,14,8009,8,1413.0,False
140475091,10,424910,3586062.8612114987,426464.87059008935,9999,115,114,63,46066,5,1946.0,True
958825028,50,722513,3586073.2591252867,426558.988773862,9999,115,114,272,73110,8,4818.0,True
804507502,3,621111,3586039.65949433,426605.764494592,2009,115,114,290,76116,8,4867.0,True
4732129,4,621320,3586039.65949433,426605.764494592,2014,115,114,290,76116,8,4866.0,True
152400813,2,517112,3586082.2188912123,426850.58435660525,2007,115,115,14,8009,8,4971.0,True
78556156,3,449210,3586082.2188912123,426850.58435660525,1999,115,115,14,8009,8,4970.0,True
26442087,12,458110,3586104.458133463,426841.3420243168,2000,115,115,14,8009,1,4945.0,True
45372849,4,445131,3586204.9116322296,426748.0323531059,9999,115,115,225,18025,3,4936.0,True
14030804,3,621320,3586049.0995672406,426831.53489288234,9999,115,115,272,73110,8,4950.0,True
73561552,8,456130,3586049.0995672406,426831.53489288234,9999,115,115,272,73110,8,4945.0,True
807209890,2,236115,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
62337979,1,561499,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4932.0,True
826788080,2,812112,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
46224339,2,812112,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
199273975,38,722511,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4895.0,True
16861842,4,621210,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4929.0,True
9705594,8,326150,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4925.0,True
781392274,2,812113,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
67932849,2,459999,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
8833241,10,458110,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4923.0,True
25088542,2,561499,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
53532009,8,722513,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4925.0,True
790124361,2,236115,3586049.236484644,426812.7274401031,9999,115,115,270,73110,8,4931.0,True
805919701,7,445291,3586026.5866251322,426878.3922456208,2003,115,115,311,75113,8,5045.0,True
789234908,12,458110,3586114.3812975115,427001.2849796072,9999,115,116,216,0,3,5330.0,True
859634318,2,449210,3586180.347645434,427076.9968143207,9999,115,116,17,1001,2,5406.0,True
825014421,10,455219,3586213.80855779,427049.02738173713,9999,115,116,388,17024,2,5360.0,True
795795124,4,458210,3586192.3890253035,426945.4269833503,9999,115,116,223,28039,3,5130.0,True
6720633,5,812113,3586192.3890253035,426945.4269833503,9999,115,116,223,28039,3,5129.0,True
63060450,2,424490,3586192.3890253035,426945.4269833503,9999,115,116,223,28039,3,5132.0,True
26456262,3,812111,3586192.3890253035,426945.4269833503,9999,115,116,223,28039,3,5131.0,True
4214825,69,517111,3586137.4406449446,426879.19864221767,9999,115,116,98,36052,4,4939.0,True
621461040,2,459999,3586137.4406449446,426879.19864221767,9999,115,116,98,36052,4,5006.0,True
6221405,1,459999,3586137.4406449446,426879.19864221767,9999,115,116,98,36052,4,5007.0,True
614052434,7,449210,3586148.457645354,426888.68291551975,9999,115,116,198,36053,4,5010.0,True
101350080,7,532289,3585981.9714715066,426915.68484465964,2007,115,116,142,43070,6,2475.0,True
602441839,11,458210,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5389.0,True
152888343,5,424210,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5395.0,True
33359710,1,456191,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5399.0,True
362291382,35,449129,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5365.0,True
557366031,28,459910,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5372.0,True
859634201,3,518210,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5397.0,True
34303391,35,458110,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5365.0,True
786722210,14,459210,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5386.0,True
37844549,1,532281,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5399.0,True
152369034,4,458110,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5396.0,True
780018474,34,459120,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5366.0,True
189050987,6,458110,3586036.3739043977,427057.14385462925,9999,115,116,275,66097,7,5394.0,True
23441532,2,561110,3586056.365565073,427358.2235259296,9999,115,117,274,8009,8,2640.0,True
48243724,50,721110,3586056.365565073,427358.2235259296,9999,115,117,274,8009,8,2592.0,True
86582199,2,721110,3586056.365565073,427358.2235259296,9999,115,117,274,8009,8,2640.0,True
59917523,3,445110,3586123.0138771543,427339.8968943609,9999,115,117,14,8009,1,2569.0,True
